Target	gc_bias	mappability	reptiming	Gene	on_target
chr7:116759615-116759775	0.440993788819876	1	66.4234525850504	ST7	TRUE
chr7:116769847-116769902	0.375	1	66.4234525850504	ST7	TRUE
chr7:116770545-116770661	0.495726495726496	1	66.4234525850504	ST7	TRUE
chr7:116771939-116772015	0.467532467532468	1	66.4234525850504	ST7	TRUE
chr7:116774178-116774247	0.4	1	66.4234525850504	ST7	TRUE
chr7:116776135-116776290	0.467948717948718	1	66.4234525850504	ST7	TRUE
chr7:116778489-116778587	0.484848484848485	1	66.4234525850504	ST7	TRUE
chr7:116810916-116811031	0.405172413793103	1	59.8576273021131	ST7	TRUE
chr7:116829375-116829448	0.418918918918919	1	59.8576273021131	ST7-OT3	TRUE
chr7:116830888-116830991	0.519230769230769	1	59.8576273021131	ST7-OT3	TRUE
chr7:116849841-116849992	0.434210526315789	1	59.8576273021131	ST7-OT3	TRUE
chr7:116859138-116859231	0.468085106382979	1	59.8576273021131	ST7	TRUE
chr7:116861977-116862117	0.475177304964539	1	59.8576273021131	ST7	TRUE
chr7:116862915-116863035	0.429752066115702	1	59.8576273021131	ST7	TRUE
chr7:116869816-116869912	0.505154639175258	1	59.8576273021131	ST7	TRUE
chr7:117864885-117865064	0.411111111111111	1	28.0101950805966	ANKRD7	TRUE
chr7:117874485-117874600	0.387931034482759	1	28.0101950805966	ANKRD7	TRUE
chr7:117874755-117874929	0.377142857142857	1	28.0101950805966	ANKRD7	TRUE
chr7:117876095-117876202	0.351851851851852	1	28.0101950805966	ANKRD7	TRUE
chr7:117876844-117876981	0.405797101449275	1	28.0101950805966	ANKRD7	TRUE
chr7:117879963-117880016	0.388888888888889	1	28.0101950805966	ANKRD7	TRUE
chr7:121960219-121960393	0.462857142857143	1	20.3621803510307	CADPS2	TRUE
chr7:121965531-121965636	0.433962264150943	1	20.3621803510307	CADPS2	TRUE
chr7:121985628-121985736	0.348623853211009	1	20.3621803510307	CADPS2	TRUE
chr7:122000842-122000875	0.411764705882353	1	21.3300334250573	CADPS2	TRUE
chr7:122000984-122001068	0.411764705882353	1	21.3300334250573	CADPS2	TRUE
chr7:122019422-122019497	0.328947368421053	1	21.3300334250573	CADPS2	TRUE
chr7:122026349-122026364	0.4375	1	21.3300334250573	CADPS2	TRUE
chr7:122027080-122027228	0.436241610738255	1	21.3300334250573	CADPS2	TRUE
chr7:122028637-122028793	0.445859872611465	1	21.3300334250573	CADPS2	TRUE
chr7:122033250-122033370	0.429752066115702	1	21.3300334250573	CADPS2	TRUE
chr7:122033495-122033637	0.447552447552448	1	21.3300334250573	CADPS2	TRUE
chr7:122047594-122047753	0.43125	1	21.3300334250573	CADPS2	TRUE
chr7:122049671-122049677	0.428571428571429	1	21.3300334250573	CADPS2	TRUE
chr7:122056114-122056219	0.481132075471698	1	21.3300334250573	CADPS2	TRUE
chr7:122076414-122076435	0.545454545454545	1	21.3300334250573	CADPS2	TRUE
chr7:122078395-122078519	0.4	1	21.3300334250573	CADPS2	TRUE
chr7:122081566-122081630	0.415384615384615	1	21.3300334250573	CADPS2	TRUE
chr7:122091428-122091530	0.388349514563107	1	21.3300334250573	CADPS2	TRUE
chr7:122111429-122111617	0.497354497354497	1	18.5031800978255	CADPS2	TRUE
chr7:122114435-122114574	0.414285714285714	1	18.5031800978255	CADPS2	TRUE
chr7:122120176-122120183	0.5	1	18.5031800978255	CADPS2	TRUE
chr7:122130135-122130336	0.420792079207921	1	18.5031800978255	CADPS2	TRUE
chr7:122131366-122131475	0.418181818181818	1	18.5031800978255	CADPS2	TRUE
chr7:122153303-122153370	0.382352941176471	1	18.5031800978255	CADPS2	TRUE
chr7:122194604-122194744	0.390070921985816	1	18.5031800978255	CADPS2	TRUE
chr7:122221233-122221345	0.52212389380531	1	17.5165024747943	CADPS2	TRUE
chr7:122255235-122255354	0.466666666666667	1	17.5165024747943	CADPS2	TRUE
chr7:122261535-122261772	0.373949579831933	1	17.5165024747943	CADPS2	TRUE
chr7:122269302-122269383	0.5	1	17.5165024747943	CADPS2	TRUE
chr7:122303291-122303624	0.416167664670659	1	19.3173287457759	CADPS2	TRUE
chr7:122377009-122377123	0.443478260869565	1	19.3173287457759	CADPS2	TRUE
chr7:122526053-122526392	0.705882352941177	1	21.1645535384074	CADPS2	TRUE
chr7:127233908-127234052	0.531034482758621	1	59.3829947745446	FSCN3	TRUE
chr7:127235361-127236058	0.575931232091691	1	59.3829947745446	FSCN3	TRUE
chr7:127236382-127236501	0.525	1	59.3829947745446	FSCN3	TRUE
chr7:127238489-127238649	0.602484472049689	1	59.3829947745446	FSCN3	TRUE
chr7:127239435-127239606	0.529069767441861	1	59.3829947745446	FSCN3	TRUE
chr7:127240248-127240454	0.521739130434783	1	59.3829947745446	FSCN3	TRUE
chr7:134127480-134127523	0.477272727272727	1	44.8419099184546	AKR1B1	TRUE
chr7:134129990-134130073	0.5	1	44.8419099184546	AKR1B1	TRUE
chr7:134132050-134132134	0.529411764705882	1	44.8419099184546	AKR1B1	TRUE
chr7:134132732-134132814	0.590361445783133	1	44.8419099184546	AKR1B1	TRUE
chr7:134133139-134133246	0.574074074074074	1	44.8419099184546	AKR1B1	TRUE
chr7:134133749-134133872	0.483870967741935	1	44.8419099184546	AKR1B1	TRUE
chr7:134134472-134134550	0.544303797468354	1	44.8419099184546	AKR1B1	TRUE
chr7:134135538-134135655	0.559322033898305	1	44.8419099184546	AKR1B1	TRUE
chr7:134136338-134136506	0.597633136094675	1	44.8419099184546	AKR1B1	TRUE
chr7:134143749-134143815	0.611940298507463	1	44.8419099184546	AKR1B1	TRUE
chr7:134851363-134851624	0.622137404580153	1	53.1798069264629	.	TRUE
chr7:134852484-134852560	0.493506493506494	1	53.1798069264629	.	TRUE
chr7:134853501-134853675	0.548571428571429	1	53.1798069264629	.	TRUE
chr7:139026131-139026269	0.647482014388489	1	71.5037637842764	.	TRUE
chr7:143826206-143827139	0.528907922912206	0.757575758478858	37.6924020370634	OR2A14	TRUE
chr7:148504738-148504799	0.483870967741935	1	70.6534738823919	EZH2	TRUE
chr7:148506163-148506248	0.430232558139535	1	70.6534738823919	EZH2	TRUE
chr7:148506402-148506483	0.402439024390244	1	70.6534738823919	EZH2	TRUE
chr7:148507425-148507507	0.36144578313253	1	70.6534738823919	EZH2	TRUE
chr7:148508717-148508813	0.45360824742268	1	70.6534738823919	EZH2	TRUE
chr7:148511051-148511230	0.55	1	70.6534738823919	EZH2	TRUE
chr7:148512006-148512132	0.433070866141732	1	70.6534738823919	EZH2	TRUE
chr7:148512598-148512639	0.5	1	70.6534738823919	EZH2	TRUE
chr7:148513776-148513871	0.46875	1	70.6534738823919	EZH2	TRUE
chr7:148514314-148514484	0.421052631578947	1	70.6534738823919	EZH2	TRUE
chr7:148514969-148515210	0.520661157024793	1	70.6534738823919	EZH2	TRUE
chr7:148516688-148516780	0.440860215053763	1	70.6534738823919	EZH2	TRUE
chr7:148523546-148523725	0.427777777777778	1	70.6534738823919	EZH2	TRUE
chr7:148524256-148524359	0.394230769230769	1	70.6534738823919	EZH2	TRUE
chr7:148525832-148525973	0.394366197183099	1	70.6534738823919	EZH2	TRUE
chr7:148526820-148526941	0.344262295081967	1	70.6534738823919	EZH2	TRUE
chr7:148529726-148529843	0.423728813559322	1	70.6534738823919	EZH2	TRUE
chr7:148543562-148543691	0.446153846153846	1	70.6534738823919	EZH2	TRUE
chr7:148544274-148544391	0.491525423728814	1	70.6534738823919	EZH2	TRUE
chr7:150324807-150325811	0.570149253731343	1	64.9951694979526	GIMAP6	TRUE
chr7:150327146-150327231	0.523255813953488	1	64.9951694979526	GIMAP6	TRUE
chr7:156436572-156436587	0.1875	1	59.186424104294	RNF32	TRUE
chr7:156437193-156437452	0.369230769230769	1	59.186424104294	RNF32	TRUE
chr7:156447270-156447413	0.548611111111111	1	59.186424104294	RNF32	TRUE
chr7:156450235-156450268	0.5	1	59.186424104294	RNF32	TRUE
chr7:156450822-156450947	0.46031746031746	1	59.186424104294	RNF32	TRUE
chr7:156451156-156451265	0.390909090909091	1	59.186424104294	RNF32	TRUE
chr7:156468390-156468558	0.449704142011834	1	59.186424104294	RNF32	TRUE
chr7:156469113-156469350	0.613445378151261	1	59.186424104294	RNF32	TRUE
chr8:6264189-6264211	0.652173913043478	1	53.0036300054871	MCPH1	TRUE
chr8:6266800-6266892	0.408602150537634	1	53.0036300054871	MCPH1	TRUE
chr8:6272286-6272405	0.433333333333333	1	53.0036300054871	MCPH1	TRUE
chr8:6289020-6289108	0.370786516853933	1	53.0036300054871	MCPH1	TRUE
chr8:6293569-6293684	0.310344827586207	1	53.0036300054871	MCPH1	TRUE
chr8:6296474-6296618	0.36551724137931	1	53.0036300054871	MCPH1	TRUE
chr8:6299588-6299678	0.406593406593407	1	53.0036300054871	MCPH1	TRUE
chr8:6301914-6303077	0.434707903780069	1	54.5300425161229	MCPH1	TRUE
chr8:6312664-6312774	0.405405405405405	1	54.5300425161229	MCPH1	TRUE
chr8:6335115-6335153	0.435897435897436	1	54.5300425161229	MCPH1	TRUE
chr8:6338235-6338398	0.51219512195122	1	54.5300425161229	MCPH1	TRUE
chr8:6357373-6357451	0.531645569620253	1	54.5300425161229	.	TRUE
chr8:6478975-6479213	0.615062761506276	1	57.4336151651817	MCPH1	TRUE
chr8:6500515-6500571	0.473684210526316	1	61.421394272606	MCPH1	TRUE
chr8:6793542-6793664	0.51219512195122	1	55.89398737237	DEFA4	TRUE
chr8:6794250-6794422	0.560693641618497	1	55.89398737237	DEFA4	TRUE
chr8:8175676-8176819	0.681818181818182	1	52.4526476718412	SGK223	TRUE
chr8:8185226-8185978	0.604249667994688	1	52.4526476718412	SGK223	TRUE
chr8:8196994-8197152	0.566037735849057	1	52.4526476718412	SGK223	TRUE
chr8:8233763-8235589	0.636015325670498	1	53.0068683435421	SGK223	TRUE
chr8:8238928-8239258	0.625377643504532	1	53.0068683435421	SGK223	TRUE
chr8:10530176-10530224	0.489795918367347	1	64.1727596320728	.	TRUE
chr8:10532156-10532349	0.577319587628866	1	64.1727596320728	.	TRUE
chr8:10555109-10555516	0.639705882352941	1	64.1727596320728	.	TRUE
chr8:10557745-10557982	0.588235294117647	1	64.1727596320728	.	TRUE
chr8:11281882-11282146	0.581132075471698	1	56.707089150306	FAM167A	TRUE
chr8:11301540-11301921	0.654450261780105	1	58.9313786195056	FAM167A	TRUE
chr8:11702634-11702732	0.454545454545455	1	76.8514105164179	CTSB	TRUE
chr8:11703170-11703299	0.592307692307692	1	76.8514105164179	CTSB	TRUE
chr8:11704561-11704678	0.508474576271186	1	76.8514105164179	CTSB	TRUE
chr8:11705188-11705332	0.620689655172414	1	76.8514105164179	CTSB	TRUE
chr8:11705576-11705662	0.494252873563218	1	76.8514105164179	CTSB	TRUE
chr8:11706555-11706674	0.641666666666667	1	76.8514105164179	CTSB	TRUE
chr8:11708375-11708490	0.560344827586207	1	76.8514105164179	CTSB	TRUE
chr8:11710119-11710205	0.586206896551724	1	76.8514105164179	CTSB	TRUE
chr8:11710838-11710964	0.598425196850394	1	76.8514105164179	CTSB	TRUE
chr8:11839830-11839894	0.538461538461538	1	74.052535179818	DEFB135	TRUE
chr8:11841930-11842100	0.368421052631579	1	74.052535179818	DEFB135	TRUE
chr8:12283398-12283499	0.529411764705882	0.36111111442248	50.3655308260776	FAM86B2	TRUE
chr8:12285166-12285316	0.635761589403974	0.283333337077728	50.3655308260776	FAM86B2	TRUE
chr8:12286142-12286408	0.591760299625468	0.321491232043818	50.3655308260776	FAM86B2	TRUE
chr8:12286490-12286624	0.585185185185185	0.281666669249535	50.3655308260776	FAM86B2	TRUE
chr8:12287859-12287961	0.611650485436893	0.246527780468265	50.3655308260776	FAM86B2	TRUE
chr8:12289591-12289672	0.51219512195122	0.206944448252519	50.3655308260776	FAM86B2	TRUE
chr8:12291561-12291624	0.453125	0.29166667163372	50.3655308260776	FAM86B2	TRUE
chr8:12293757-12293853	0.670103092783505	0.5	50.3655308260776	FAM86B2	TRUE
chr8:18257514-18258387	0.422196796338673	1	46.9519530947846	.	TRUE
chr8:19171289-19171335	0.723404255319149	1	31.627416705141	SH2D4A	TRUE
chr8:19177059-19177240	0.461538461538462	1	31.627416705141	SH2D4A	TRUE
chr8:19190466-19190626	0.484472049689441	1	31.627416705141	SH2D4A	TRUE
chr8:19192197-19192369	0.456647398843931	1	31.627416705141	SH2D4A	TRUE
chr8:19214714-19214795	0.378048780487805	1	31.2315300101101	SH2D4A	TRUE
chr8:19218714-19218826	0.36283185840708	1	31.2315300101101	SH2D4A	TRUE
chr8:19221583-19221794	0.528301886792453	1	31.2315300101101	SH2D4A	TRUE
chr8:19231041-19231172	0.553030303030303	1	31.2315300101101	SH2D4A	TRUE
chr8:19250829-19251053	0.515555555555556	1	31.2315300101101	SH2D4A	TRUE
chr8:19252061-19252154	0.574468085106383	1	31.2315300101101	SH2D4A	TRUE
chr8:20003274-20003388	0.565217391304348	1	48.0088711729144	SLC18A1	TRUE
chr8:20004769-20004903	0.562962962962963	1	48.0088711729144	SLC18A1	TRUE
chr8:20005114-20005234	0.537190082644628	1	48.0088711729144	SLC18A1	TRUE
chr8:20005518-20005582	0.523076923076923	1	48.0088711729144	SLC18A1	TRUE
chr8:20007187-20007239	0.547169811320755	1	48.0088711729144	SLC18A1	TRUE
chr8:20008177-20008256	0.5375	1	48.0088711729144	SLC18A1	TRUE
chr8:20022380-20022476	0.618556701030928	1	48.0088711729144	SLC18A1	TRUE
chr8:20022558-20022619	0.548387096774194	1	48.0088711729144	SLC18A1	TRUE
chr8:20028614-20028658	0.533333333333333	1	48.0088711729144	SLC18A1	TRUE
chr8:20028916-20029006	0.538461538461538	1	48.0088711729144	SLC18A1	TRUE
chr8:20030547-20030640	0.606382978723404	1	48.0088711729144	SLC18A1	TRUE
chr8:20031872-20031956	0.447058823529412	1	48.0088711729144	SLC18A1	TRUE
chr8:20035946-20036005	0.4	1	48.0088711729144	SLC18A1	TRUE
chr8:20036632-20036996	0.517808219178082	1	48.0088711729144	SLC18A1	TRUE
chr8:20038352-20038476	0.6	1	48.0088711729144	SLC18A1	TRUE
chr8:22102963-22103128	0.746987951807229	1	73.3152213521523	POLR3D	TRUE
chr8:22104734-22104778	0.422222222222222	1	73.3152213521523	POLR3D	TRUE
chr8:22105370-22105522	0.535947712418301	1	73.3152213521523	POLR3D	TRUE
chr8:22105667-22105792	0.436507936507937	1	73.3152213521523	POLR3D	TRUE
chr8:22105994-22106163	0.535294117647059	1	73.3152213521523	POLR3D	TRUE
chr8:22106557-22106823	0.588014981273408	1	73.3152213521523	POLR3D	TRUE
chr8:22107588-22107741	0.564935064935065	1	73.3152213521523	POLR3D	TRUE
chr8:22107909-22108032	0.516129032258065	1	73.3152213521523	POLR3D	TRUE
chr8:24810323-24810466	0.458333333333333	1	31.7051947376516	NEFL	TRUE
chr8:24810989-24811310	0.577639751552795	1	31.7051947376516	NEFL	TRUE
chr8:24811695-24811820	0.404761904761905	1	31.7051947376516	NEFL	TRUE
chr8:24812986-24814030	0.638277511961722	1	31.7051947376516	NEFL	TRUE
chr8:25042424-25042467	0.636363636363636	1	35.2310511900647	DOCK5	TRUE
chr8:25101190-25101274	0.482352941176471	1	38.3925128219151	DOCK5	TRUE
chr8:25126361-25126402	0.357142857142857	1	38.3925128219151	DOCK5	TRUE
chr8:25132902-25132958	0.456140350877193	1	38.3925128219151	DOCK5	TRUE
chr8:25136085-25136182	0.602040816326531	1	38.3925128219151	DOCK5	TRUE
chr8:25149540-25149689	0.546666666666667	1	38.3925128219151	DOCK5	TRUE
chr8:25154029-25154165	0.510948905109489	1	38.3925128219151	DOCK5	TRUE
chr8:25156460-25156618	0.49685534591195	1	38.3925128219151	DOCK5	TRUE
chr8:25158092-25158174	0.44578313253012	1	38.3925128219151	DOCK5	TRUE
chr8:25159841-25159971	0.595419847328244	1	38.3925128219151	DOCK5	TRUE
chr8:25161771-25161844	0.378378378378378	1	38.3925128219151	DOCK5	TRUE
chr8:25166299-25166442	0.465277777777778	1	38.3925128219151	DOCK5	TRUE
chr8:25167923-25168049	0.488188976377953	1	38.3925128219151	DOCK5	TRUE
chr8:25174523-25174648	0.5	1	38.3925128219151	DOCK5	TRUE
chr8:25177094-25177193	0.43	1	38.3925128219151	DOCK5	TRUE
chr8:25178496-25178569	0.418918918918919	1	38.3925128219151	DOCK5	TRUE
chr8:25181364-25181468	0.552380952380952	1	38.3925128219151	DOCK5	TRUE
chr8:25182880-25183064	0.464864864864865	1	38.3925128219151	DOCK5	TRUE
chr8:25189767-25189865	0.404040404040404	1	38.3925128219151	DOCK5	TRUE
chr8:25190119-25190209	0.384615384615385	1	38.3925128219151	DOCK5	TRUE
chr8:25191612-25191713	0.372549019607843	1	38.3925128219151	DOCK5	TRUE
chr8:25193755-25193890	0.441176470588235	1	38.3925128219151	DOCK5	TRUE
chr8:25198393-25198505	0.415929203539823	1	38.3925128219151	DOCK5	TRUE
chr8:25199255-25199326	0.416666666666667	1	38.3925128219151	DOCK5	TRUE
chr8:25199917-25200024	0.453703703703704	1	38.816432839573	DOCK5	TRUE
chr8:25202991-25203128	0.572463768115942	1	39.2403528572309	DOCK5	TRUE
chr8:25209247-25209343	0.556701030927835	1	39.2403528572309	DOCK5	TRUE
chr8:25216479-25216578	0.49	1	39.2403528572309	DOCK5	TRUE
chr8:25220563-25220658	0.385416666666667	1	39.2403528572309	DOCK5	TRUE
chr8:25222142-25222221	0.4125	1	39.2403528572309	DOCK5	TRUE
chr8:25224386-25224487	0.42156862745098	1	39.2403528572309	DOCK5	TRUE
chr8:25225708-25225767	0.466666666666667	1	39.2403528572309	DOCK5	TRUE
chr8:25226087-25226242	0.461538461538462	1	39.2403528572309	DOCK5	TRUE
chr8:25227072-25227158	0.471264367816092	1	39.2403528572309	DOCK5	TRUE
chr8:25230075-25230235	0.527950310559006	1	39.2403528572309	PPP2R2A	TRUE
chr8:25231134-25231175	0.285714285714286	1	39.2403528572309	PPP2R2A	TRUE
chr8:25232080-25232171	0.5	1	39.2403528572309	PPP2R2A	TRUE
chr8:25234821-25234941	0.40495867768595	1	39.2403528572309	PPP2R2A	TRUE
chr8:25237821-25237911	0.505494505494505	1	39.2403528572309	PPP2R2A	TRUE
chr8:25240190-25240295	0.433962264150943	1	39.2403528572309	PPP2R2A	TRUE
chr8:25246607-25246749	0.517482517482518	1	39.2403528572309	PPP2R2A	TRUE
chr8:25247722-25247804	0.481927710843373	1	39.2403528572309	PPP2R2A	TRUE
chr8:25249412-25249497	0.488372093023256	1	39.2403528572309	PPP2R2A	TRUE
chr8:25250312-25250399	0.431818181818182	1	39.2403528572309	PPP2R2A	TRUE
chr8:25253059-25253236	0.573033707865168	1	39.2403528572309	PPP2R2A	TRUE
chr8:25257427-25257511	0.435294117647059	1	39.2403528572309	PPP2R2A	TRUE
chr8:25258445-25258583	0.517985611510791	1	39.2403528572309	PPP2R2A	TRUE
chr8:25261074-25261241	0.547619047619048	1	39.2403528572309	PPP2R2A	TRUE
chr8:25265499-25265671	0.514450867052023	1	39.2403528572309	PPP2R2A	TRUE
chr8:25266318-25266457	0.521428571428571	1	39.2403528572309	PPP2R2A	TRUE
chr8:25267615-25267719	0.60952380952381	1	39.2403528572309	PPP2R2A	TRUE
chr8:25268710-25268815	0.613207547169811	1	39.2403528572309	PPP2R2A	TRUE
chr8:25317756-25317817	0.451612903225806	1	38.618788653081	CDCA2	TRUE
chr8:25317900-25318071	0.424418604651163	1	38.618788653081	CDCA2	TRUE
chr8:25319570-25319725	0.448717948717949	1	38.618788653081	CDCA2	TRUE
chr8:25323691-25323842	0.447368421052632	1	38.618788653081	CDCA2	TRUE
chr8:25325733-25325930	0.454545454545455	1	38.618788653081	CDCA2	TRUE
chr8:25327412-25327497	0.395348837209302	1	38.618788653081	CDCA2	TRUE
chr8:25337429-25337641	0.52112676056338	1	38.618788653081	CDCA2	TRUE
chr8:25340915-25341003	0.426966292134831	1	38.618788653081	CDCA2	TRUE
chr8:25341482-25341727	0.430894308943089	1	38.618788653081	CDCA2	TRUE
chr8:25343275-25343354	0.3875	1	38.618788653081	CDCA2	TRUE
chr8:25344762-25344851	0.344444444444444	1	38.618788653081	CDCA2	TRUE
chr8:25346068-25346206	0.366906474820144	1	38.618788653081	CDCA2	TRUE
chr8:25360889-25361061	0.450867052023121	1	38.618788653081	CDCA2	TRUE
chr8:25364026-25365255	0.395934959349593	1	38.618788653081	CDCA2	TRUE
chr8:28186675-28186801	0.559055118110236	1	62.6613641115698	PNOC	TRUE
chr8:28196557-28196962	0.610837438423645	1	62.6613641115698	PNOC	TRUE
chr8:29921404-29921430	0.481481481481481	1	66.6486655509118	SARAF	TRUE
chr8:29923504-29923656	0.549019607843137	1	66.6486655509118	SARAF	TRUE
chr8:29924293-29924435	0.461538461538462	1	66.6486655509118	SARAF	TRUE
chr8:29927158-29927576	0.455847255369928	1	66.6486655509118	SARAF	TRUE
chr8:29931393-29931572	0.494444444444444	1	66.6486655509118	SARAF	TRUE
chr8:29940363-29940466	0.701923076923077	1	66.6486655509118	SARAF	TRUE
chr8:30436438-30436555	0.449152542372881	1	73.056127642641	GTF2E2	TRUE
chr8:30437798-30437914	0.427350427350427	1	73.056127642641	GTF2E2	TRUE
chr8:30464574-30464668	0.389473684210526	1	73.056127642641	GTF2E2	TRUE
chr8:30469816-30469999	0.429347826086957	1	73.056127642641	GTF2E2	TRUE
chr8:30472125-30472233	0.412844036697248	1	73.056127642641	GTF2E2	TRUE
chr8:30492549-30492641	0.354838709677419	1	73.056127642641	GTF2E2	TRUE
chr8:30510950-30511116	0.407185628742515	1	76.8160549201588	GTF2E2	TRUE
chr8:30915964-30916060	0.381443298969072	1	66.5497465983476	WRN	TRUE
chr8:30916669-30916782	0.412280701754386	1	66.5497465983476	WRN	TRUE
chr8:30921805-30921951	0.435374149659864	1	66.5497465983476	WRN	TRUE
chr8:30922431-30922580	0.353333333333333	1	66.5497465983476	WRN	TRUE
chr8:30924549-30924699	0.450331125827815	1	66.5497465983476	WRN	TRUE
chr8:30925774-30925844	0.309859154929577	1	66.5497465983476	WRN	TRUE
chr8:30933689-30933804	0.431034482758621	1	66.5497465983476	WRN	TRUE
chr8:30938383-30938813	0.345707656612529	1	66.5497465983476	WRN	TRUE
chr8:30941215-30941296	0.341463414634146	0.75	66.5497465983476	WRN	TRUE
chr8:30942682-30942763	0.341463414634146	0.75	66.5497465983476	WRN	TRUE
chr8:30945292-30945437	0.363013698630137	1	66.5497465983476	WRN	TRUE
chr8:30946406-30946482	0.441558441558442	1	66.5497465983476	WRN	TRUE
chr8:30947981-30948049	0.376811594202899	1	66.5497465983476	WRN	TRUE
chr8:30948350-30948459	0.427272727272727	1	66.5497465983476	WRN	TRUE
chr8:30949346-30949415	0.385714285714286	1	66.5497465983476	WRN	TRUE
chr8:30954284-30954367	0.452380952380952	1	66.5497465983476	WRN	TRUE
chr8:30958365-30958472	0.490740740740741	1	66.5497465983476	WRN	TRUE
chr8:30969131-30969316	0.419354838709677	1	66.5497465983476	WRN	TRUE
chr8:30973870-30974045	0.397727272727273	1	66.5497465983476	WRN	TRUE
chr8:30977759-30977941	0.431693989071038	1	66.5497465983476	WRN	TRUE
chr8:30982038-30982140	0.349514563106796	1	66.5497465983476	WRN	TRUE
chr8:30982424-30982517	0.393617021276596	1	66.5497465983476	WRN	TRUE
chr8:30989881-30990023	0.41958041958042	1	66.5497465983476	WRN	TRUE
chr8:30998946-30999117	0.441860465116279	1	66.5497465983476	WRN	TRUE
chr8:30999197-30999292	0.40625	1	66.5497465983476	WRN	TRUE
chr8:31000142-31000218	0.376623376623377	1	62.0305280024462	WRN	TRUE
chr8:31001066-31001140	0.293333333333333	1	62.0305280024462	WRN	TRUE
chr8:31004569-31004645	0.467532467532468	1	62.0305280024462	WRN	TRUE
chr8:31004880-31004993	0.412280701754386	1	62.0305280024462	WRN	TRUE
chr8:31007857-31007972	0.431034482758621	1	62.0305280024462	WRN	TRUE
chr8:31012140-31012272	0.37593984962406	1	62.0305280024462	WRN	TRUE
chr8:31014884-31015047	0.518292682926829	1	62.0305280024462	WRN	TRUE
chr8:31024538-31024747	0.4	1	62.0305280024462	WRN	TRUE
chr8:31030511-31030619	0.403669724770642	1	62.0305280024462	WRN	TRUE
chr8:37595441-37595548	0.472222222222222	1	68.9344809503839	ERLIN2	TRUE
chr8:37597883-37597965	0.55421686746988	1	68.9344809503839	ERLIN2	TRUE
chr8:37599290-37599337	0.5	1	68.9344809503839	ERLIN2	TRUE
chr8:37601873-37601935	0.492063492063492	1	73.8917912398234	ERLIN2	TRUE
chr8:37602089-37602215	0.448818897637795	1	73.8917912398234	ERLIN2	TRUE
chr8:37603087-37603122	0.333333333333333	1	73.8917912398234	ERLIN2	TRUE
chr8:37607077-37607151	0.493333333333333	1	73.8917912398234	ERLIN2	TRUE
chr8:37607312-37607371	0.516666666666667	1	73.8917912398234	ERLIN2	TRUE
chr8:37607913-37608005	0.516129032258065	1	73.8917912398234	ERLIN2	TRUE
chr8:37609144-37609234	0.494505494505495	1	73.8917912398234	ERLIN2	TRUE
chr8:37610968-37611048	0.506172839506173	1	73.8917912398234	ERLIN2	TRUE
chr8:37611433-37611634	0.47029702970297	1	73.8917912398234	ERLIN2	TRUE
chr8:42608322-42608454	0.413533834586466	1	67.1531090311485	CHRNA6	TRUE
chr8:42610989-42611968	0.442857142857143	1	67.1531090311485	CHRNA6	TRUE
chr8:42612071-42612181	0.414414414414414	1	67.1531090311485	CHRNA6	TRUE
chr8:42614212-42614257	0.456521739130435	1	67.1531090311485	CHRNA6	TRUE
chr8:42620208-42620348	0.531914893617021	1	67.1531090311485	CHRNA6	TRUE
chr8:42623495-42623574	0.525	1	67.1531090311485	CHRNA6	TRUE
chr8:42995640-42995758	0.815126050420168	1	64.1910849845055	HGSNAT	TRUE
chr8:43002091-43002207	0.418803418803419	1	59.7516459474469	HGSNAT	TRUE
chr8:43013718-43013855	0.514492753623188	1	59.7516459474469	HGSNAT	TRUE
chr8:43014066-43014188	0.40650406504065	1	59.7516459474469	HGSNAT	TRUE
chr8:43016581-43016651	0.436619718309859	1	59.7516459474469	HGSNAT	TRUE
chr8:43024316-43024386	0.366197183098592	1	59.7516459474469	HGSNAT	TRUE
chr8:43025728-43025838	0.657657657657658	1	59.7516459474469	HGSNAT	TRUE
chr8:43027453-43027530	0.371794871794872	1	59.7516459474469	HGSNAT	TRUE
chr8:43028856-43028887	0.65625	1	59.7516459474469	HGSNAT	TRUE
chr8:43033217-43033378	0.388888888888889	1	59.7516459474469	HGSNAT	TRUE
chr8:43037288-43037404	0.52991452991453	1	59.7516459474469	HGSNAT	TRUE
chr8:43046617-43046739	0.626016260162602	1	59.7516459474469	HGSNAT	TRUE
chr8:43047447-43047574	0.5390625	1	59.7516459474469	HGSNAT	TRUE
chr8:43048900-43048987	0.556818181818182	1	59.7516459474469	HGSNAT	TRUE
chr8:43052091-43052169	0.40506329113924	1	59.7516459474469	HGSNAT	TRUE
chr8:43052815-43052886	0.402777777777778	1	59.7516459474469	HGSNAT	TRUE
chr8:43052983-43053096	0.508771929824561	1	59.7516459474469	HGSNAT	TRUE
chr8:43054531-43054713	0.469945355191257	1	59.7516459474469	HGSNAT	TRUE
chr8:61429767-61429813	0.48936170212766	1	58.1586901220945	RAB2A	TRUE
chr8:61471411-61471483	0.410958904109589	1	58.1586901220945	RAB2A	TRUE
chr8:61484605-61484673	0.405797101449275	1	58.1586901220945	RAB2A	TRUE
chr8:61496767-61496850	0.464285714285714	1	58.1586901220945	RAB2A	TRUE
chr8:61497282-61497375	0.414893617021277	1	58.1586901220945	RAB2A	TRUE
chr8:61504417-61504529	0.389380530973451	1	57.2140057629878	RAB2A	TRUE
