Target	gc_bias	Gene
chr11:66039268-66039341	0.540540540540541	RAB1B
chr11:66039628-66039724	0.494845360824742	RAB1B
chr11:66039836-66039932	0.608247422680412	RAB1B
chr11:66043275-66043407	0.56390977443609	RAB1B
chr11:66043515-66043710	0.596938775510204	RAB1B
chr11:66331404-66331479	0.631578947368421	CTSF
chr11:66331559-66331618	0.583333333333333	CTSF
chr11:66332029-66332120	0.641304347826087	CTSF
chr11:66332213-66332278	0.621212121212121	CTSF
chr11:66332358-66332478	0.553719008264463	CTSF
chr11:66333142-66333223	0.548780487804878	CTSF
chr11:66333302-66333399	0.612244897959184	CTSF
chr11:66333493-66333639	0.537414965986395	CTSF
chr11:66333762-66333876	0.565217391304348	CTSF
chr11:66334717-66334793	0.415584415584416	CTSF
chr11:66334915-66335134	0.554545454545455	CTSF
chr11:66335455-66335554	0.68	CTSF
chr11:66335745-66335958	0.789719626168224	CTSF
chr11:68747490-68748456	0.597724922440538	MRGPRD
chr11:69588077-69588254	0.556179775280899	FGF4
chr11:69588792-69588896	0.676190476190476	FGF4
chr11:69589513-69589853	0.765395894428152	FGF4
chr11:71164343-71164428	0.558139534883721	NADSYN1
chr11:71166156-71166217	0.435483870967742	NADSYN1
chr11:71169474-71169591	0.559322033898305	NADSYN1
chr11:71174478-71174532	0.509090909090909	NADSYN1
chr11:71175099-71175189	0.604395604395604	NADSYN1
chr11:71183495-71183547	0.528301886792453	NADSYN1
chr11:71184324-71184413	0.577777777777778	NADSYN1
chr11:71184615-71184733	0.613445378151261	NADSYN1
chr11:71185441-71185573	0.548872180451128	NADSYN1
chr11:71189441-71189516	0.618421052631579	NADSYN1
chr11:71191801-71191926	0.611111111111111	NADSYN1
chr11:71192402-71192451	0.52	NADSYN1
chr11:71192969-71193072	0.644230769230769	NADSYN1
chr11:71193895-71194064	0.6	NADSYN1
chr11:71195358-71195494	0.576642335766423	NADSYN1
chr11:71196588-71196695	0.611111111111111	NADSYN1
chr11:71201891-71202023	0.609022556390977	NADSYN1
chr11:71202880-71202950	0.676056338028169	NADSYN1
chr11:71208529-71208658	0.553846153846154	NADSYN1
chr11:71209398-71209575	0.51123595505618	NADSYN1
chr11:71212348-71212399	0.653846153846154	NADSYN1
chr11:71276634-71277243	0.662295081967213	KRTAP5-10
chr11:71846999-71847167	0.633136094674556	FOLR3
chr11:71850007-71850194	0.590425531914894	FOLR3
chr11:71850391-71850527	0.576642335766423	FOLR3
chr11:71850631-71850876	0.585365853658537	FOLR3
chr11:71950793-71951243	0.749445676274945	PHOX2A
chr11:71952146-71952334	0.62962962962963	PHOX2A
chr11:71954832-71955049	0.711009174311927	PHOX2A
chr11:72396709-72396727	0.578947368421053	ARAP1
chr11:72397087-72397237	0.635761589403974	ARAP1
chr11:72398484-72398548	0.553846153846154	ARAP1
chr11:72398733-72398784	0.538461538461538	ARAP1
chr11:72399500-72399583	0.535714285714286	ARAP1
chr11:72403798-72403831	0.764705882352941	ARAP1
chr11:72404370-72404516	0.625850340136054	ARAP1
chr11:72404737-72404851	0.660869565217391	ARAP1
chr11:72406025-72406143	0.596638655462185	ARAP1
chr11:72406432-72406501	0.5	ARAP1
chr11:72406587-72406674	0.613636363636364	ARAP1
chr11:72406763-72406911	0.523489932885906	ARAP1
chr11:72407594-72407700	0.616822429906542	ARAP1
chr11:72408028-72408241	0.654205607476635	ARAP1
chr11:72408368-72408532	0.63030303030303	ARAP1
chr11:72408643-72408695	0.641509433962264	ARAP1
chr11:72408956-72409152	0.644670050761421	ARAP1
chr11:72410050-72410153	0.548076923076923	ARAP1
chr11:72410462-72410598	0.62043795620438	ARAP1
chr11:72412694-72412829	0.632352941176471	ARAP1
chr11:72413950-72414125	0.664772727272727	ARAP1
chr11:72415197-72415380	0.668478260869565	ARAP1
chr11:72416850-72416936	0.620689655172414	ARAP1
chr11:72418220-72418420	0.616915422885572	ARAP1
chr11:72420915-72421022	0.601851851851852	ARAP1
chr11:72421430-72421633	0.622549019607843	ARAP1
chr11:72422066-72422187	0.540983606557377	ARAP1
chr11:72422475-72422545	0.422535211267606	ARAP1
chr11:72423241-72423385	0.662068965517241	ARAP1
chr11:72423483-72423614	0.674242424242424	ARAP1
chr11:72424221-72424289	0.623188405797101	ARAP1
chr11:72425197-72425367	0.649122807017544	ARAP1
chr11:72437665-72438174	0.694117647058824	ARAP1
chr11:73686052-73686167	0.577586206896552	UCP2
chr11:73686536-73686717	0.587912087912088	UCP2
chr11:73687686-73687788	0.524271844660194	UCP2
chr11:73687868-73688063	0.627551020408163	UCP2
chr11:73688931-73689142	0.599056603773585	UCP2
chr11:73689298-73689424	0.543307086614173	UCP2
chr11:74554245-74554499	0.615686274509804	XRRA1
chr11:74554899-74555005	0.542056074766355	XRRA1
chr11:74555213-74555329	0.512820512820513	XRRA1
chr11:74556118-74556317	0.51	XRRA1
chr11:74559160-74559508	0.570200573065903	XRRA1
chr11:74562133-74562249	0.487179487179487	XRRA1
chr11:74563034-74563128	0.515789473684211	XRRA1
chr11:74570203-74570329	0.52755905511811	XRRA1
chr11:74574026-74574067	0.428571428571429	XRRA1
chr11:74617284-74617502	0.474885844748858	XRRA1
chr11:74618190-74618319	0.569230769230769	XRRA1
chr11:74632259-74632393	0.57037037037037	XRRA1
chr11:74638436-74638534	0.383838383838384	XRRA1
chr11:74641345-74641418	0.405405405405405	XRRA1
chr11:74644870-74644918	0.489795918367347	XRRA1
chr11:74647929-74648114	0.516129032258065	XRRA1
chr11:74651830-74651924	0.536842105263158	XRRA1
chr11:74700106-74700200	0.705263157894737	NEU3
chr11:74705554-74705766	0.563380281690141	NEU3
chr11:74716458-74717538	0.555966697502313	NEU3
chr11:77907292-77907965	0.744807121661721	USP35
chr11:77908982-77909115	0.582089552238806	USP35
chr11:77910641-77910771	0.49618320610687	USP35
chr11:77911179-77911281	0.572815533980582	USP35
chr11:77911696-77911855	0.6375	USP35
chr11:77916888-77917082	0.564102564102564	USP35
chr11:77918576-77918670	0.536842105263158	USP35
chr11:77919903-77920010	0.62037037037037	USP35
chr11:77920494-77921791	0.605546995377504	USP35
chr11:77924692-77924860	0.591715976331361	USP35
chr11:82535948-82536165	0.5	PRCP
chr11:82549429-82549617	0.433862433862434	PRCP
chr11:82550303-82550468	0.421686746987952	PRCP
chr11:82560091-82560261	0.473684210526316	PRCP
chr11:82560956-82561114	0.446540880503145	PRCP
chr11:82561366-82561548	0.442622950819672	PRCP
chr11:82564219-82564321	0.475728155339806	PRCP
chr11:82571019-82571160	0.345070422535211	PRCP
chr11:82595865-82595928	0.453125	PRCP
chr11:82611277-82611445	0.621301775147929	PRCP
chr11:89603789-89604283	0.454545454545455	TRIM64B
chr11:89605383-89605481	0.505050505050505	TRIM64B
chr11:89606436-89606459	0.416666666666667	TRIM64B
chr11:89607217-89607448	0.452586206896552	TRIM64B
chr11:89608146-89608242	0.319587628865979	TRIM64B
chr11:89608778-89609186	0.523227383863081	TRIM64B
chr11:89935573-89935720	0.405405405405405	CHORDC1
chr11:89935981-89936044	0.3125	CHORDC1
chr11:89936476-89936596	0.413223140495868	CHORDC1
chr11:89938628-89938734	0.373831775700935	CHORDC1
chr11:89939370-89939441	0.430555555555556	CHORDC1
chr11:89943704-89943763	0.383333333333333	CHORDC1
chr11:89944383-89944487	0.342857142857143	CHORDC1
chr11:89947186-89947344	0.421383647798742	CHORDC1
chr11:89948342-89948399	0.362068965517241	CHORDC1
chr11:89951303-89951353	0.490196078431373	CHORDC1
chr11:89956059-89956123	0.6	CHORDC1
chr11:92085279-92088571	0.425144245368964	FAT3
chr11:92257800-92258115	0.44620253164557	FAT3
chr11:92430550-92430612	0.428571428571429	FAT3
chr11:92495022-92495337	0.465189873417722	FAT3
chr11:92498045-92498256	0.490566037735849	FAT3
chr11:92507207-92507347	0.468085106382979	FAT3
chr11:92523109-92523385	0.472924187725632	FAT3
chr11:92525933-92526144	0.44811320754717	FAT3
chr11:92531002-92535076	0.454478527607362	FAT3
chr11:92538319-92538516	0.494949494949495	FAT3
chr11:92539528-92539682	0.367741935483871	FAT3
chr11:92543009-92543243	0.548936170212766	FAT3
chr11:92564788-92565178	0.537084398976982	FAT3
chr11:92568036-92568251	0.5	FAT3
chr11:92569732-92569870	0.438848920863309	FAT3
chr11:92570829-92570973	0.468965517241379	FAT3
chr11:92573728-92573926	0.512562814070352	FAT3
chr11:92577100-92577899	0.5325	FAT3
chr11:92590380-92590515	0.595588235294118	FAT3
chr11:92592331-92592489	0.415094339622642	FAT3
chr11:92599907-92600376	0.642553191489362	FAT3
chr11:92613897-92614051	0.496774193548387	FAT3
chr11:92615904-92616560	0.634703196347032	FAT3
chr11:92620166-92620280	0.504347826086956	FAT3
chr11:92623657-92624280	0.572115384615385	FAT3
chr11:93553735-93553779	0.444444444444444	VSTM5
chr11:93553909-93554050	0.436619718309859	VSTM5
chr11:93554163-93554490	0.545731707317073	VSTM5
chr11:93583578-93583669	0.673913043478261	VSTM5
chr11:95504725-95504815	0.384615384615385	FAM76B
chr11:95509086-95509188	0.368932038834951	FAM76B
chr11:95511986-95512122	0.372262773722628	FAM76B
chr11:95512771-95512852	0.378048780487805	FAM76B
chr11:95513043-95513091	0.469387755102041	FAM76B
chr11:95516229-95516429	0.407960199004975	FAM76B
chr11:95519283-95519439	0.43312101910828	FAM76B
chr11:95520788-95520843	0.375	FAM76B
chr11:95521663-95521728	0.378787878787879	FAM76B
chr11:95522556-95522643	0.636363636363636	FAM76B
chr11:102269598-102269623	0.346153846153846	TMEM123
chr11:102272270-102272424	0.367741935483871	TMEM123
chr11:102272647-102272938	0.428082191780822	TMEM123
chr11:102319543-102319600	0.46551724137931	TMEM123
chr11:102323255-102323355	0.722772277227723	TMEM123
chr11:108345554-108345680	0.496062992125984	KDELC2
chr11:108348334-108348439	0.443396226415094	KDELC2
chr11:108350028-108350223	0.392857142857143	KDELC2
chr11:108351907-108352104	0.429292929292929	KDELC2
chr11:108352733-108352950	0.454128440366972	KDELC2
chr11:108356884-108357168	0.431578947368421	KDELC2
chr11:108361697-108361895	0.407035175879397	KDELC2
chr11:108368892-108369094	0.753694581280788	KDELC2
chr11:113558982-113558997	0.625	TMPRSS5
chr11:113560487-113560640	0.636363636363636	TMPRSS5
chr11:113560953-113561096	0.611111111111111	TMPRSS5
chr11:113561563-113561662	0.65	TMPRSS5
chr11:113563793-113563972	0.633333333333333	TMPRSS5
chr11:113565200-113565363	0.676829268292683	TMPRSS5
chr11:113566122-113566166	0.488888888888889	TMPRSS5
chr11:113567580-113567694	0.556521739130435	TMPRSS5
chr11:113568005-113568141	0.591240875912409	TMPRSS5
chr11:113569627-113569750	0.564516129032258	TMPRSS5
chr11:113570317-113570416	0.65	TMPRSS5
chr11:113570788-113570891	0.615384615384615	TMPRSS5
chr11:113576944-113576947	0.25	TMPRSS5
chr11:116706524-116707128	0.64297520661157	APOA1
chr11:116707717-116707874	0.575949367088608	APOA1
chr11:116708061-116708104	0.613636363636364	APOA1
chr11:117023164-117023245	0.5	PAFAH1B2
chr11:117030650-117030740	0.43956043956044	PAFAH1B2
chr11:117031861-117031978	0.406779661016949	PAFAH1B2
chr11:117034486-117034609	0.443548387096774	PAFAH1B2
chr11:117038137-117038416	0.521428571428571	PAFAH1B2
chr11:117042338-117042463	0.492063492063492	PAFAH1B2
chr11:117045609-117045615	0.714285714285714	PAFAH1B2
chr11:117046622-117046695	0.391891891891892	PAFAH1B2
chr11:117691387-117691412	0.423076923076923	FXYD6-FXYD2
chr11:117691574-117691611	0.578947368421053	FXYD6-FXYD2
chr11:117693121-117693196	0.592105263157895	FXYD6-FXYD2
chr11:117693394-117693433	0.675	FXYD6-FXYD2
chr11:117710496-117710546	0.549019607843137	FXYD6-FXYD2
chr11:117711034-117711084	0.627450980392157	FXYD6-FXYD2
chr11:117711863-117711900	0.578947368421053	FXYD6-FXYD2
chr11:117712506-117712581	0.539473684210526	FXYD6-FXYD2
chr11:117712705-117712744	0.425	FXYD6-FXYD2
chr11:117713434-117713492	0.644067796610169	FXYD6-FXYD2
chr11:118209877-118209943	0.567164179104478	CD3D
chr11:118210166-118210210	0.533333333333333	CD3D
chr11:118210490-118210622	0.56390977443609	CD3D
chr11:118211090-118211309	0.454545454545455	CD3D
chr11:118213268-118213323	0.535714285714286	CD3D
chr11:118398210-118398328	0.512605042016807	TTC36
chr11:118399318-118399507	0.631578947368421	TTC36
chr11:118401369-118401632	0.75	TTC36
chr11:119212258-119212483	0.646017699115044	MFRP
chr11:119212567-119212695	0.589147286821705	MFRP
chr11:119213306-119213438	0.631578947368421	MFRP
chr11:119213583-119213714	0.598484848484849	MFRP
chr11:119214526-119214675	0.58	MFRP
chr11:119215025-119215102	0.602564102564103	MFRP
chr11:119215342-119215468	0.551181102362205	MFRP
chr11:119215584-119215715	0.613636363636364	MFRP
chr11:119216130-119216344	0.590697674418605	MFRP
chr11:119216483-119216639	0.67515923566879	MFRP
chr11:119216756-119216870	0.678260869565217	MFRP
chr11:119216982-119217085	0.634615384615385	MFRP
chr11:119217170-119217224	0.490909090909091	MFRP
chr11:126160790-126160857	0.602941176470588	TIRAP
chr11:126162372-126163013	0.602803738317757	TIRAP
chr11:126163563-126163583	0.476190476190476	TIRAP
chr11:130104158-130104169	0.416666666666667	ZBTB44
chr11:130106905-130106989	0.458823529411765	ZBTB44
chr11:130108339-130108503	0.503030303030303	ZBTB44
chr11:130109707-130109792	0.511627906976744	ZBTB44
chr11:130130751-130131769	0.436702649656526	ZBTB44
chr11:133938979-133939055	0.675324675324675	JAM3
chr11:134009746-134009812	0.477611940298507	JAM3
chr11:134010552-134010666	0.417391304347826	JAM3
chr11:134014136-134014289	0.5	JAM3
chr11:134014687-134014890	0.53921568627451	JAM3
chr11:134015841-134015941	0.544554455445545	JAM3
chr11:134018442-134018572	0.49618320610687	JAM3
chr11:134018659-134018714	0.5	JAM3
chr11:134019041-134019077	0.486486486486487	JAM3
chr11:134123495-134123604	0.736363636363636	ACAD8
chr11:134126442-134126543	0.470588235294118	ACAD8
chr11:134126982-134127152	0.543859649122807	ACAD8
chr11:134128409-134128519	0.495495495495495	ACAD8
chr11:134128902-134128979	0.512820512820513	ACAD8
chr11:134129502-134129640	0.546762589928058	ACAD8
chr11:134130938-134131074	0.576642335766423	ACAD8
chr11:134131169-134131267	0.626262626262626	ACAD8
chr11:134131632-134131785	0.564935064935065	ACAD8
chr11:134132414-134132517	0.576923076923077	ACAD8
chr11:134134802-134134855	0.444444444444444	ACAD8
chr12:1740521-1740601	0.62962962962963	WNT5B
chr12:1741824-1742072	0.582329317269076	WNT5B
chr12:1748850-1749143	0.687074829931973	WNT5B
chr12:1754960-1755419	0.634782608695652	WNT5B
chr12:5020545-5022033	0.559435862995299	KCNA1
chr12:5153314-5155156	0.650569723277265	KCNA5
chr12:6604265-6604392	0.46875	NCAPD2
chr12:6618883-6618959	0.519480519480519	NCAPD2
chr12:6619241-6619300	0.4	NCAPD2
chr12:6619795-6619977	0.502732240437158	NCAPD2
chr12:6620276-6620419	0.465277777777778	NCAPD2
chr12:6623431-6623559	0.511627906976744	NCAPD2
chr12:6623630-6623754	0.496	NCAPD2
chr12:6623939-6624087	0.503355704697987	NCAPD2
chr12:6625994-6626192	0.532663316582915	NCAPD2
chr12:6626531-6626666	0.522058823529412	NCAPD2
chr12:6626762-6626850	0.550561797752809	NCAPD2
chr12:6626945-6627126	0.516483516483517	NCAPD2
chr12:6630152-6630277	0.492063492063492	NCAPD2
chr12:6630964-6631204	0.473029045643154	NCAPD2
chr12:6631994-6632169	0.568181818181818	NCAPD2
chr12:6632428-6632513	0.511627906976744	NCAPD2
chr12:6634749-6634883	0.585185185185185	NCAPD2
chr12:6635234-6635367	0.522388059701492	NCAPD2
chr12:6635453-6635538	0.593023255813954	NCAPD2
chr12:6635614-6635782	0.556213017751479	NCAPD2
chr12:6636057-6636230	0.603448275862069	NCAPD2
chr12:6636943-6637055	0.557522123893805	NCAPD2
chr12:6637134-6637258	0.512	NCAPD2
chr12:6637339-6637495	0.554140127388535	NCAPD2
chr12:6637845-6638023	0.597765363128492	NCAPD2
chr12:6638111-6638206	0.541666666666667	NCAPD2
chr12:6638679-6638760	0.573170731707317	NCAPD2
chr12:6638941-6639125	0.540540540540541	NCAPD2
chr12:6639857-6639984	0.5	NCAPD2
chr12:6640087-6640243	0.528662420382166	NCAPD2
chr12:6640493-6640579	0.505747126436782	NCAPD2
chr12:6666159-6666809	0.539170506912442	NOP2
chr12:6669264-6669493	0.504347826086956	NOP2
chr12:6669613-6669736	0.524193548387097	NOP2
chr12:6669864-6669954	0.593406593406593	NOP2
chr12:6670097-6670237	0.560283687943262	NOP2
chr12:6670830-6670971	0.612676056338028	NOP2
chr12:6671050-6671138	0.50561797752809	NOP2
chr12:6672247-6672337	0.582417582417582	NOP2
chr12:6672481-6672679	0.542713567839196	NOP2
chr12:6672778-6672938	0.583850931677019	NOP2
chr12:6673057-6673113	0.614035087719298	NOP2
chr12:6675267-6675491	0.56	NOP2
chr12:6675695-6675784	0.511111111111111	NOP2
chr12:6675943-6675989	0.468085106382979	NOP2
chr12:6676982-6677085	0.625	NOP2
chr12:7055889-7055903	0.666666666666667	PTPN6
chr12:7060676-7060684	0.555555555555556	PTPN6
chr12:7060772-7060895	0.629032258064516	PTPN6
chr12:7061146-7061341	0.566326530612245	PTPN6
chr12:7063968-7064158	0.638743455497382	PTPN6
chr12:7064314-7064431	0.601694915254237	PTPN6
chr12:7064535-7064649	0.547826086956522	PTPN6
chr12:7064823-7064920	0.551020408163265	PTPN6
chr12:7065305-7065385	0.555555555555556	PTPN6
chr12:7065582-7065732	0.596026490066225	PTPN6
chr12:7066817-7066949	0.56390977443609	PTPN6
chr12:7067082-7067237	0.621794871794872	PTPN6
chr12:7069090-7069158	0.594202898550725	PTPN6
chr12:7069251-7069403	0.57516339869281	PTPN6
chr12:7069507-7069599	0.612903225806452	PTPN6
chr12:7942211-7942362	0.480263157894737	NANOG
chr12:7945546-7945809	0.481060606060606	NANOG
chr12:7947053-7947140	0.477272727272727	NANOG
chr12:7947275-7947692	0.511961722488038	NANOG
chr12:8866463-8866638	0.477272727272727	RIMKLB
chr12:8902458-8902689	0.487068965517241	RIMKLB
chr12:8904553-8904640	0.454545454545455	RIMKLB
chr12:8906486-8906690	0.473170731707317	RIMKLB
chr12:8925917-8926381	0.539784946236559	RIMKLB
chr12:9822331-9822392	0.435483870967742	CLEC2D
chr12:9833519-9833630	0.366071428571429	CLEC2D
chr12:9840498-9840683	0.43010752688172	CLEC2D
chr12:9845424-9845528	0.438095238095238	CLEC2D
chr12:9845630-9845712	0.421686746987952	CLEC2D
chr12:9847356-9847471	0.456896551724138	CLEC2D
chr12:10223932-10224113	0.483516483516484	CLEC1A
chr12:10225892-10226011	0.516666666666667	CLEC1A
chr12:10228103-10228255	0.418300653594771	CLEC1A
chr12:10233836-10234013	0.421348314606742	CLEC1A
chr12:10241723-10241822	0.62	CLEC1A
chr12:10251407-10251522	0.603448275862069	CLEC1A
chr12:10332190-10332228	0.58974358974359	TMEM52B
chr12:10337929-10337968	0.475	TMEM52B
chr12:10339019-10339189	0.578947368421053	TMEM52B
chr12:10342495-10342740	0.565040650406504	TMEM52B
chr12:10772743-10772948	0.538834951456311	STYK1
chr12:10774475-10774572	0.5	STYK1
chr12:10775237-10775278	0.5	STYK1
chr12:10777250-10777459	0.509523809523809	STYK1
chr12:10780240-10780324	0.435294117647059	STYK1
chr12:10782092-10782274	0.540983606557377	STYK1
chr12:10783644-10783908	0.532075471698113	STYK1
chr12:10786589-10786724	0.448529411764706	STYK1
chr12:10787166-10787218	0.509433962264151	STYK1
chr12:10954213-10955170	0.41231732776618	TAS2R7
chr12:11060986-11061898	0.383351588170865	TAS2R13
chr12:11243899-11244829	0.383458646616541	TAS2R43
chr12:14656706-14656889	0.423913043478261	PLBD1
chr12:14659096-14659203	0.472222222222222	PLBD1
chr12:14659867-14660053	0.438502673796791	PLBD1
chr12:14664194-14664335	0.394366197183099	PLBD1
chr12:14664445-14664646	0.440594059405941	PLBD1
chr12:14688593-14688738	0.452054794520548	PLBD1
chr12:14689504-14689645	0.457746478873239	PLBD1
chr12:14693698-14693837	0.407142857142857	PLBD1
chr12:14695142-14695226	0.435294117647059	PLBD1
chr12:14706127-14706347	0.479638009049774	PLBD1
chr12:14720516-14720631	0.732758620689655	PLBD1
chr12:14958937-14959615	0.425625920471281	SMCO3
chr12:15262044-15262452	0.503667481662592	RERG
chr12:15264278-15264352	0.466666666666667	RERG
chr12:15273997-15274054	0.482758620689655	RERG
chr12:15370363-15370424	0.532258064516129	RERG
chr12:21294509-21294593	0.364705882352941	SLCO1B1
chr12:21325584-21325726	0.370629370629371	SLCO1B1
chr12:21327511-21327644	0.365671641791045	SLCO1B1
chr12:21329710-21329832	0.308943089430894	SLCO1B1
chr12:21331510-21331657	0.391891891891892	SLCO1B1
chr12:21331856-21331955	0.36	SLCO1B1
chr12:21349880-21350123	0.377049180327869	SLCO1B1
chr12:21353442-21353607	0.367469879518072	SLCO1B1
chr12:21355425-21355621	0.345177664974619	SLCO1B1
chr12:21358802-21358968	0.389221556886228	SLCO1B1
chr12:21370053-21370238	0.387096774193548	SLCO1B1
chr12:21375234-21375299	0.409090909090909	SLCO1B1
chr12:21377656-21377774	0.420168067226891	SLCO1B1
chr12:21391913-21392124	0.320754716981132	SLCO1B1
chr12:21590665-21590749	0.729411764705882	PYROXD1
chr12:21593302-21593383	0.390243902439024	PYROXD1
chr12:21598281-21598401	0.355371900826446	PYROXD1
chr12:21602497-21602626	0.407692307692308	PYROXD1
chr12:21605015-21605089	0.36	PYROXD1
chr12:21608066-21608227	0.376543209876543	PYROXD1
chr12:21608929-21609030	0.401960784313726	PYROXD1
chr12:21613959-21614089	0.343511450381679	PYROXD1
chr12:21614942-21615055	0.412280701754386	PYROXD1
chr12:21615674-21615797	0.508064516129032	PYROXD1
chr12:21620415-21620553	0.446043165467626	PYROXD1
chr12:21621440-21621689	0.352	PYROXD1
chr12:22354486-22354973	0.473360655737705	ST8SIA1
chr12:22401940-22402033	0.425531914893617	ST8SIA1
chr12:22408214-22408324	0.504504504504504	ST8SIA1
chr12:22440083-22440228	0.445205479452055	ST8SIA1
chr12:22486931-22487167	0.666666666666667	ST8SIA1
chr12:27450654-27450788	0.444444444444444	STK38L
chr12:27455070-27455122	0.433962264150943	STK38L
chr12:27461272-27461395	0.443548387096774	STK38L
chr12:27462047-27462131	0.411764705882353	STK38L
chr12:27465482-27465606	0.432	STK38L
chr12:27467437-27467592	0.429487179487179	STK38L
chr12:27467948-27468051	0.365384615384615	STK38L
chr12:27468222-27468284	0.412698412698413	STK38L
chr12:27470269-27470387	0.411764705882353	STK38L
chr12:27470829-27470953	0.416	STK38L
chr12:27472261-27472357	0.360824742268041	STK38L
chr12:27475076-27475168	0.376344086021505	STK38L
chr12:27475261-27475389	0.418604651162791	STK38L
chr12:27786330-27786394	0.492307692307692	PPFIBP1
chr12:27787843-27788049	0.458937198067633	PPFIBP1
chr12:27798995-27799082	0.443181818181818	PPFIBP1
chr12:27800662-27800776	0.478260869565217	PPFIBP1
chr12:27802943-27803075	0.398496240601504	PPFIBP1
chr12:27807655-27807748	0.361702127659574	PPFIBP1
chr12:27808076-27808169	0.425531914893617	PPFIBP1
chr12:27809549-27809664	0.353448275862069	PPFIBP1
chr12:27811749-27811782	0.205882352941176	PPFIBP1
chr12:27813817-27813879	0.380952380952381	PPFIBP1
chr12:27817295-27817380	0.453488372093023	PPFIBP1
chr12:27820099-27820254	0.474358974358974	PPFIBP1
chr12:27824364-27824480	0.384615384615385	PPFIBP1
chr12:27825360-27825417	0.396551724137931	PPFIBP1
chr12:27826700-27826761	0.5	PPFIBP1
chr12:27827125-27827155	0.387096774193548	PPFIBP1
chr12:27829361-27829533	0.531791907514451	PPFIBP1
chr12:27829997-27830030	0.558823529411765	PPFIBP1
chr12:27832422-27832573	0.460526315789474	PPFIBP1
chr12:27832866-27832995	0.507692307692308	PPFIBP1
chr12:27834479-27834630	0.5	PPFIBP1
chr12:27835320-27835432	0.460176991150442	PPFIBP1
chr12:27835548-27835637	0.455555555555556	PPFIBP1
chr12:27840318-27840441	0.475806451612903	PPFIBP1
chr12:27841231-27841357	0.551181102362205	PPFIBP1
chr12:27841948-27842137	0.473684210526316	PPFIBP1
chr12:27844682-27844862	0.414364640883978	PPFIBP1
chr12:27845524-27845590	0.462686567164179	PPFIBP1
chr12:27845729-27845816	0.420454545454545	PPFIBP1
chr12:41582258-41582906	0.750385208012327	PDZRN4
chr12:41585260-41585347	0.386363636363636	PDZRN4
chr12:41587883-41587991	0.394495412844037	PDZRN4
chr12:41831747-41831816	0.428571428571429	PDZRN4
chr12:41900258-41900515	0.527131782945736	PDZRN4
chr12:41903613-41903716	0.413461538461538	PDZRN4
chr12:41946458-41946557	0.51	PDZRN4
chr12:41949500-41949563	0.515625	PDZRN4
chr12:41957350-41957452	0.475728155339806	PDZRN4
chr12:41961585-41961702	0.466101694915254	PDZRN4
chr12:41966166-41967693	0.483638743455497	PDZRN4
chr12:48439105-48439168	0.53125	NM_014554
chr12:48440139-48440232	0.436170212765957	NM_014554
chr12:48440761-48440846	0.430232558139535	NM_014554
chr12:48441784-48441864	0.395061728395062	NM_014554
chr12:48442712-48442916	0.4	NM_014554
chr12:48457493-48457625	0.37593984962406	NM_014554
chr12:48458848-48459004	0.369426751592357	NM_014554
chr12:48459379-48459464	0.441860465116279	NM_014554
chr12:48460710-48460749	0.425	NM_014554
chr12:48465450-48465505	0.446428571428571	NM_014554
chr12:48468107-48468391	0.407017543859649	NM_014554
chr12:48468473-48468577	0.419047619047619	NM_014554
chr12:48477374-48477546	0.421965317919075	NM_014554
chr12:48482584-48482744	0.440993788819876	NM_014554
chr12:48490126-48490211	0.395348837209302	NM_014554
chr12:48491777-48491908	0.477272727272727	NM_014554
chr12:48495252-48495256	0.4	NM_014554
chr12:48919415-48920303	0.508436445444319	OR8S1
chr12:48921695-48921887	0.678756476683938	OR8S1
chr12:49658965-49658968	0.5	TUBA1C
chr12:49663248-49663471	0.566964285714286	TUBA1C
chr12:49663611-49663760	0.533333333333333	TUBA1C
chr12:49666036-49667011	0.533811475409836	TUBA1C
chr12:49952426-49952513	0.556818181818182	MCRS1
chr12:49952626-49952754	0.550387596899225	MCRS1
chr12:49952997-49953085	0.550561797752809	MCRS1
chr12:49953236-49953319	0.654761904761905	MCRS1
chr12:49953512-49953605	0.585106382978723	MCRS1
chr12:49953722-49953751	0.566666666666667	MCRS1
chr12:49954078-49954154	0.532467532467532	MCRS1
chr12:49956784-49956923	0.621428571428571	MCRS1
chr12:49957221-49957330	0.6	MCRS1
chr12:49958264-49958374	0.603603603603604	MCRS1
chr12:49958520-49958679	0.5875	MCRS1
chr12:49959312-49959451	0.571428571428571	MCRS1
chr12:49959860-49959999	0.607142857142857	MCRS1
chr12:49960174-49960223	0.68	MCRS1
chr12:49960505-49960515	0.454545454545455	MCRS1
chr12:51584030-51584376	0.550432276657061	POU6F1
chr12:51585379-51585548	0.564705882352941	POU6F1
chr12:51586113-51586255	0.636363636363636	POU6F1
chr12:51589753-51589957	0.629268292682927	POU6F1
chr12:51590582-51590627	0.565217391304348	POU6F1
chr12:52840974-52841210	0.616033755274262	KRT6B
chr12:52841323-52841358	0.527777777777778	KRT6B
chr12:52841562-52841783	0.617117117117117	KRT6B
chr12:52842626-52842752	0.559055118110236	KRT6B
chr12:52843253-52843418	0.560240963855422	KRT6B
chr12:52843542-52843638	0.474226804123711	KRT6B
chr12:52843796-52843857	0.419354838709677	KRT6B
chr12:52844190-52844405	0.578703703703704	KRT6B
chr12:52845323-52845863	0.637707948243993	KRT6B
